date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,city,Index Value,Air Quality,Prominent Pollutant
2022-09-03,53.0,30.0,26.2,28.0,37.5,32.0,33.8,2022-09-03 00:54:00,2022-09-03 13:22:00,44873.9,41676.69,3.5,3.5,0.0,11.0,15.4,29.9,222.0,19.63,3.93,Mumbai,79,Satisfactory,"CO, PM10, PM2.5"
2023-08-04,61.0,32.3,26.4,28.6,39.9,32.2,34.8,2023-08-04 00:05:00,2023-08-04 13:24:00,47935.51,35216.75,6.3,6.3,0.0,14.0,12.0,29.2,37.0,18.18,3.91,Kanpur,103,Moderate,PM2.5
2018-10-31,0.0,33.2,21.4,26.6,33.8,19.5,26.1,2018-10-31 01:13:00,2018-10-31 12:32:00,40693.64,36497.22,0.0,0.0,0.0,0.0,15.9,31.0,62.0,18.87,5.75,Ahmedabad,169,Moderate,PM2.5
2020-05-21,51.0,29.3,23.8,25.9,32.3,24.7,28.6,2020-05-20 23:23:00,2020-05-21 12:42:00,47925.89,9008.31,0.4,0.4,0.0,4.0,27.9,51.8,248.0,10.06,2.74,Kolkata,33,Good,"CO, O3, PM10"
2023-02-19,0.0,33.6,14.1,23.8,31.9,12.0,21.4,2023-02-19 01:31:00,2023-02-19 13:05:00,41639.6,38625.4,0.0,0.0,0.0,0.0,15.1,33.8,71.0,22.93,6.06,Nashik,107,Moderate,PM2.5
2022-10-08,51.0,29.0,21.3,24.5,33.8,25.1,28.6,2022-10-08 00:37:00,2022-10-08 12:29:00,42720.86,39600.0,0.9,0.9,0.0,4.0,8.3,19.4,128.0,18.67,3.77,Hyderabad,53,Satisfactory,"CO, PM10, PM2.5"
2023-11-30,63.0,24.8,16.4,19.8,26.4,17.8,21.2,2023-11-30 01:08:00,2023-11-30 11:45:00,38218.68,25947.0,8.9,8.9,0.0,5.0,17.3,32.0,123.0,10.44,2.0,Kanpur,122,Moderate,"PM10, PM2.5"
2021-09-05,61.0,25.4,19.2,21.4,26.9,20.6,22.7,2021-09-05 00:38:00,2021-09-05 12:58:00,44349.32,16030.11,14.0,14.0,0.0,17.0,22.5,49.3,259.0,12.57,2.42,Bengaluru,46,Good,"CO, O3, PM10"
2023-07-29,63.0,32.0,25.8,28.0,40.8,32.0,35.1,2023-07-28 23:16:00,2023-07-29 12:41:00,48285.13,16479.11,14.3,14.3,0.0,15.0,6.2,16.9,69.0,15.29,3.25,Guwahati,55,Satisfactory,"CO, SO2"
2016-05-04,3.0,38.6,21.2,29.8,37.6,24.2,30.9,2016-05-04 00:35:00,2016-05-04 13:27:00,46317.66,43200.0,0.0,0.0,0.0,0.0,15.7,40.3,289.0,27.4,7.08,Pune,107,Moderate,CO
2022-05-28,2.0,39.8,27.4,33.4,42.7,30.2,36.0,2022-05-27 23:46:00,2022-05-28 13:25:00,49116.93,38688.98,0.0,0.0,0.0,0.0,25.3,54.0,237.0,21.78,6.42,Kanpur,98,Satisfactory,"PM10, PM2.5"
2020-07-20,53.0,30.1,26.3,28.4,35.9,30.3,33.1,2020-07-20 00:02:00,2020-07-20 13:04:00,46939.64,41580.55,3.0,3.0,0.0,11.0,23.5,46.4,220.0,20.76,4.28,Visakhapatnam,84,Satisfactory,PM10
2019-08-28,51.0,30.4,23.3,26.4,33.0,25.2,28.8,2019-08-28 00:31:00,2019-08-28 13:03:00,45096.34,41917.27,0.1,0.1,0.0,1.0,19.0,40.0,251.0,23.14,5.29,Hyderabad,58,Satisfactory,"PM10, PM2.5"
2023-12-29,3.0,20.6,7.8,12.9,21.0,6.2,12.4,2023-12-29 01:25:00,2023-12-29 11:55:00,37776.66,29819.84,0.0,0.0,0.0,0.0,9.0,13.7,339.0,12.5,2.03,Kanpur,181,Moderate,"PM10, PM2.5"
2015-12-20,2.0,31.5,19.4,25.3,31.3,21.2,25.5,2015-12-20 01:10:00,2015-12-20 12:16:00,39932.9,36648.31,0.0,0.0,0.0,0.0,14.4,35.3,149.0,18.35,4.64,Hyderabad,66,Satisfactory,"O3, PM10"
2016-09-30,53.0,27.9,20.9,23.5,31.1,23.2,26.0,2016-09-30 00:55:00,2016-09-30 12:53:00,43088.03,31228.53,3.0,3.0,0.0,8.0,15.3,33.8,291.0,16.59,3.46,Nashik,55,Satisfactory,O3
2021-04-22,65.0,32.9,24.6,28.4,39.0,30.2,33.8,2021-04-21 23:40:00,2021-04-22 12:29:00,46156.84,25171.13,11.8,11.8,0.0,5.0,16.9,43.6,219.0,15.31,3.61,Kolkata,76,Satisfactory,"CO, O3, PM10"
2020-08-15,63.0,33.0,26.4,29.0,40.6,33.1,35.8,2020-08-15 00:08:00,2020-08-15 13:13:00,47089.7,32955.37,10.3,10.3,0.0,18.0,13.0,28.8,105.0,18.39,3.93,Lucknow,74,Satisfactory,"O3, PM10, PM2.5"
2018-02-28,55.0,29.8,14.9,22.9,30.7,14.9,23.7,2018-02-28 01:13:00,2018-02-28 12:47:00,41703.23,33938.73,1.2,1.2,0.0,1.0,10.6,25.6,4.0,16.31,3.52,Agra,196,Moderate,PM2.5
2020-07-12,61.0,33.6,25.5,29.1,41.5,30.3,34.9,2020-07-12 00:19:00,2020-07-12 13:09:00,46218.38,41750.87,6.8,6.8,0.0,10.0,14.1,33.1,220.0,24.08,5.24,Chennai,65,Satisfactory,"CO, O3"
2019-04-12,61.0,33.7,25.6,28.9,41.4,31.7,34.7,2019-04-11 23:49:00,2019-04-12 12:25:00,45385.66,28152.87,2.3,2.3,0.0,3.0,13.3,31.3,159.0,17.61,4.12,Howrah,74,Satisfactory,PM10
2020-01-27,0.0,31.3,16.3,23.0,30.7,15.4,22.6,2020-01-27 01:39:00,2020-01-27 12:54:00,40556.65,37857.12,0.0,0.0,0.0,0.0,19.2,42.1,254.0,19.14,4.92,Pune,155,Moderate,PM2.5
2019-04-06,1.0,36.3,23.3,30.7,37.2,23.6,30.4,2019-04-06 00:37:00,2019-04-06 13:00:00,44593.67,40852.92,0.0,0.0,0.0,0.0,15.0,33.8,234.0,22.55,6.85,Hyderabad,85,Satisfactory,"OZONE, PM10, PM2.5"
2022-04-28,2.0,36.3,27.8,31.3,41.5,31.9,36.1,2022-04-28 00:42:00,2022-04-28 13:29:00,46057.89,36707.72,0.0,0.0,0.0,0.0,19.5,39.6,247.0,24.76,6.19,Mumbai,114,Moderate,"PM10, PM2.5"
2022-10-10,63.0,30.8,25.6,27.7,36.1,31.2,33.3,2022-10-10 00:00:00,2022-10-10 11:45:00,42283.46,37716.32,4.3,4.3,0.0,6.0,14.0,27.0,197.0,16.74,3.44,Kolkata,42,Good,"CO, NO2, O3"
2020-01-28,51.0,19.8,11.3,16.8,20.2,10.3,16.8,2020-01-28 01:04:00,2020-01-28 11:59:00,39305.77,18250.46,0.5,0.5,0.0,5.0,13.1,22.3,94.0,6.96,1.37,Patna,302,Very Poor,PM2.5
2022-05-02,0.0,41.7,25.9,34.0,40.8,25.2,34.1,2022-05-02 00:35:00,2022-05-02 13:37:00,46894.36,43200.0,0.0,0.0,0.0,0.0,22.1,38.9,254.0,24.94,8.77,Ahmedabad,125,Moderate,"PM10, PM2.5"
2021-02-01,1.0,28.6,22.8,25.8,31.3,26.4,28.3,2021-02-01 01:05:00,2021-02-01 12:39:00,41674.24,37994.22,0.0,0.0,0.0,0.0,20.2,42.5,47.0,20.81,4.57,Chennai,64,Satisfactory,"CO, PM10, PM2.5"
2017-03-23,1.0,33.6,19.1,26.0,33.6,19.9,25.5,2017-03-23 00:51:00,2017-03-23 13:00:00,43745.36,41265.55,0.0,0.0,0.0,0.0,17.7,29.9,107.0,27.24,6.91,Bengaluru,92,Satisfactory,"O3, PM2.5"
2021-07-16,55.0,27.0,23.1,24.8,30.3,26.3,27.6,2021-07-16 00:36:00,2021-07-16 13:44:00,47254.64,37720.47,3.9,3.9,0.0,15.0,24.2,51.5,248.0,15.84,3.23,Pune,67,Satisfactory,"CO, PM2.5"
2019-04-17,51.0,30.9,19.7,23.9,32.4,20.6,25.3,2019-04-17 00:10:00,2019-04-17 13:01:00,46230.41,26789.22,1.0,1.0,0.0,4.0,17.6,35.3,91.0,18.56,4.32,Lucknow,100,Satisfactory,PM2.5
2023-10-14,63.0,29.2,23.8,26.8,34.8,28.5,32.1,2023-10-14 00:29:00,2023-10-14 12:21:00,42697.45,26080.29,10.3,10.3,0.0,8.0,11.0,24.1,102.0,14.72,3.08,Chennai,69,Satisfactory,NO2
2020-05-27,3.0,34.1,24.7,29.1,37.1,25.9,30.9,2020-05-26 23:29:00,2020-05-27 13:04:00,48892.05,42329.31,0.0,0.0,0.0,0.0,29.8,56.5,86.0,22.11,6.47,Patna,104,Moderate,PM10
2023-10-30,63.0,30.0,24.3,26.8,34.8,29.2,31.7,2023-10-30 00:32:00,2023-10-30 12:13:00,42052.61,27662.76,8.1,8.1,0.0,9.0,16.4,32.0,30.0,16.21,3.5,Chennai,65,Satisfactory,CO
2022-02-07,3.0,21.6,6.4,14.4,22.0,4.8,14.0,2022-02-07 01:20:00,2022-02-07 12:25:00,39932.71,33013.4,0.0,0.0,0.0,0.0,8.3,15.5,153.0,16.64,2.72,Kanpur,166,Moderate,"PM10, PM2.5"
2018-09-26,51.0,31.1,20.8,25.7,36.3,24.6,29.1,2018-09-26 00:54:00,2018-09-26 12:57:00,43394.83,35070.64,0.1,0.1,0.0,1.0,11.7,25.2,340.0,21.29,4.67,Nashik,74,Satisfactory,OZONE
2020-08-01,63.0,31.7,23.3,26.1,38.1,26.9,31.0,2020-08-01 00:25:00,2020-08-01 13:19:00,46406.41,31097.41,11.2,11.2,0.0,13.0,11.1,26.6,232.0,20.46,4.25,Hyderabad,60,Satisfactory,"NO2, PM10, PM2.5"
2022-11-21,1.0,28.6,16.5,22.6,28.9,17.1,23.6,2022-11-21 00:23:00,2022-11-21 11:21:00,39493.33,35893.7,0.0,0.0,0.0,0.0,11.3,24.5,1.0,15.61,3.42,Howrah,191,Moderate,"O3, PM2.5"
2023-08-19,63.0,28.8,19.2,22.7,29.5,20.3,23.7,2023-08-19 00:37:00,2023-08-19 13:08:00,45055.68,35681.52,7.3,7.3,0.0,10.0,25.2,47.2,268.0,19.57,4.18,Bengaluru,49,Good,"CO, PM10"
2021-08-31,63.0,28.1,22.4,24.8,31.6,25.3,28.3,2021-08-31 00:32:00,2021-08-31 13:00:00,44898.59,24657.71,6.8,6.8,0.0,16.0,18.8,38.2,238.0,14.09,2.96,Hyderabad,39,Good,"NO2, PM10, PM2.5"
2023-08-13,53.0,31.7,26.4,29.0,37.1,30.6,34.0,2023-08-13 00:06:00,2023-08-13 13:15:00,47316.1,25455.44,1.2,1.2,0.0,5.0,15.7,28.1,227.0,14.32,3.52,Lucknow,91,Satisfactory,PM10
2018-11-24,1.0,30.5,17.0,23.5,31.1,16.7,23.3,2018-11-24 01:18:00,2018-11-24 12:23:00,39889.77,36222.73,0.0,0.0,0.0,0.0,9.7,24.8,21.0,17.72,4.17,Nashik,180,Moderate,OZONE
2020-01-04,3.0,28.2,19.1,23.3,29.6,21.1,24.7,2020-01-04 01:12:00,2020-01-04 12:35:00,40989.07,36602.51,0.0,0.0,0.0,0.0,13.2,23.8,159.0,18.3,3.86,Bengaluru,85,Satisfactory,"O3, PM10, PM2.5"
2020-09-26,51.0,27.5,20.1,23.3,29.1,22.5,25.3,2020-09-26 00:54:00,2020-09-26 12:57:00,43355.8,36779.11,0.3,0.3,0.0,3.0,18.9,39.6,260.0,18.14,3.74,Nashik,24,Good,PM10
2018-10-01,61.0,32.0,21.8,25.7,37.2,25.5,29.6,2018-10-01 00:55:00,2018-10-01 12:53:00,43094.64,39178.44,3.9,3.9,0.0,8.0,13.2,28.1,106.0,20.19,4.26,Pune,87,Satisfactory,PM2.5
2016-07-17,63.0,26.3,19.5,22.1,30.1,21.6,24.5,2016-07-17 00:31:00,2016-07-17 13:19:00,46085.92,28356.06,6.7,6.7,0.0,7.0,14.0,27.4,257.0,15.53,3.15,Bengaluru,34,Good,"NO2, PM10"
2019-05-08,0.0,41.7,26.1,34.0,39.5,23.8,31.2,2019-05-08 00:05:00,2019-05-08 13:30:00,48308.59,41594.38,0.0,0.0,0.0,0.0,23.8,42.5,275.0,24.72,9.92,Delhi,357,Very Poor,PM10
2021-08-29,65.0,25.0,19.3,21.3,27.0,20.3,22.6,2021-08-29 00:38:00,2021-08-29 13:02:00,44638.32,18266.44,27.7,27.7,0.0,17.0,22.5,41.4,257.0,11.61,2.28,Bengaluru,38,Good,"CO, PM10, PM2.5"
2017-10-18,0.0,33.6,20.2,26.1,33.4,22.7,27.7,2017-10-18 00:53:00,2017-10-18 12:18:00,41079.8,37132.99,0.0,0.0,0.0,0.0,16.1,32.0,356.0,17.82,4.52,Delhi,302,Very Poor,"PM10, PM2.5"
2022-02-05,0.0,27.2,10.4,18.7,27.8,8.8,17.4,2022-02-05 01:38:00,2022-02-05 12:58:00,40801.12,38114.37,0.0,0.0,0.0,0.0,15.2,27.4,28.0,20.88,4.39,Nashik,119,Moderate,PM10
2017-08-30,61.0,30.9,25.0,28.0,36.0,29.8,32.7,2017-08-30 00:28:00,2017-08-30 13:15:00,45989.27,36507.74,7.3,7.3,0.0,15.0,21.0,47.2,103.0,14.4,3.33,Delhi,76,Satisfactory,"CO, PM2.5"
2016-06-29,61.0,26.1,22.6,23.4,29.2,25.8,27.0,2016-06-29 00:31:00,2016-06-29 13:44:00,47623.3,6526.35,19.5,19.5,0.0,24.0,11.8,36.4,249.0,5.1,1.26,Pune,102,Moderate,CO
2021-03-13,0.0,33.3,19.5,26.2,34.3,18.2,25.0,2021-03-13 01:14:00,2021-03-13 13:13:00,43146.66,39517.61,0.0,0.0,0.0,0.0,17.0,39.2,55.0,23.95,6.25,Nashik,91,Satisfactory,PM2.5
2023-07-12,61.0,32.5,24.8,27.8,39.2,28.4,33.2,2023-07-12 00:19:00,2023-07-12 13:09:00,46230.59,26887.3,7.2,7.2,0.0,8.0,15.1,37.1,222.0,17.75,3.89,Chennai,76,Satisfactory,"CO, PM10"
2016-10-15,1.0,32.0,23.7,27.9,35.7,28.1,32.0,2016-10-15 00:29:00,2016-10-15 12:19:00,42625.1,39542.68,0.0,0.0,0.0,0.0,15.3,27.7,40.0,21.2,4.92,Chennai,124,Moderate,"O3, PM2.5"
2017-11-28,0.0,31.1,19.5,24.8,33.3,21.2,27.0,2017-11-28 01:23:00,2017-11-28 12:29:00,39923.78,36010.18,0.0,0.0,0.0,0.0,14.5,27.0,340.0,17.9,3.9,Mumbai,172,Moderate,PM10
2023-12-11,51.0,28.2,25.0,26.3,31.6,27.5,29.1,2023-12-11 00:50:00,2023-12-11 12:13:00,40927.14,38242.46,0.6,0.6,0.0,6.0,17.1,34.2,49.0,16.42,3.82,Chennai,82,Satisfactory,"O3, PM10"
2018-08-21,61.0,33.1,26.5,29.5,40.2,32.9,36.2,2018-08-21 00:22:00,2018-08-21 13:20:00,46678.14,36783.5,6.1,6.1,0.0,9.0,11.8,32.4,62.0,19.23,4.2,Agra,45,Good,NO2
2019-01-03,0.0,22.2,8.1,14.6,19.8,6.3,12.8,2019-01-03 01:25:00,2019-01-03 11:55:00,37801.72,33083.15,0.0,0.0,0.0,0.0,13.2,27.0,290.0,12.87,2.54,Lucknow,366,Very Poor,PM2.5
2023-05-09,51.0,38.4,27.7,32.2,43.6,33.3,37.1,2023-05-08 23:29:00,2023-05-09 12:36:00,47248.77,42209.7,0.5,0.5,0.0,2.0,15.5,27.7,199.0,22.99,6.21,Kolkata,90,Satisfactory,"O3, PM2.5"
2018-12-09,0.0,22.7,10.4,15.8,22.7,9.8,15.5,2018-12-09 01:26:00,2018-12-09 11:54:00,37707.2,32843.32,0.0,0.0,0.0,0.0,9.5,13.0,84.0,12.64,2.2,Agra,419,Severe,PM2.5
2019-10-29,3.0,29.0,21.1,24.7,31.9,24.3,28.3,2019-10-29 00:09:00,2019-10-29 11:31:00,40909.73,36693.65,0.0,0.0,0.0,0.0,10.0,22.0,327.0,15.58,3.23,Kolkata,219,Poor,PM2.5
2022-12-28,1.0,26.4,14.3,20.4,27.4,14.3,21.1,2022-12-28 00:45:00,2022-12-28 11:30:00,38729.23,34816.36,0.0,0.0,0.0,0.0,11.4,25.9,12.0,13.33,2.84,Howrah,247,Poor,PM2.5
2022-07-07,63.0,24.0,19.4,21.1,25.0,19.3,21.8,2022-07-07 00:28:00,2022-07-07 13:20:00,46281.46,9477.32,14.8,14.8,0.0,19.0,24.5,45.4,262.0,13.05,2.45,Bengaluru,53,Satisfactory,"CO, PM10"
2020-10-16,51.0,32.3,25.9,29.0,39.5,32.5,35.7,2020-10-16 00:03:00,2020-10-16 11:40:00,41790.19,37060.95,1.1,1.1,0.0,6.0,7.9,22.0,347.0,17.27,3.67,Kolkata,62,Satisfactory,"O3, PM10"
2023-06-25,55.0,36.7,28.9,32.9,41.1,32.8,36.7,2023-06-24 23:30:00,2023-06-25 13:14:00,49440.79,39880.54,1.2,1.2,0.0,1.0,24.2,42.1,87.0,23.1,7.39,Patna,135,Moderate,PM2.5
2017-10-06,53.0,29.8,24.9,27.7,35.8,29.7,32.9,2017-10-06 00:28:00,2017-10-06 12:25:00,43018.14,39600.0,1.9,1.9,0.0,7.0,17.4,35.3,163.0,21.24,4.36,Chennai,66,Satisfactory,PM2.5
2017-04-11,3.0,34.5,25.6,29.4,41.1,31.4,35.2,2017-04-11 00:13:00,2017-04-11 12:42:00,44934.86,40436.83,0.0,0.0,0.0,0.0,19.5,43.2,200.0,24.15,5.41,Visakhapatnam,75,Satisfactory,PM10
2019-08-07,53.0,32.4,27.3,29.7,36.4,29.4,33.1,2019-08-06 23:48:00,2019-08-07 13:01:00,47568.3,29544.41,1.7,1.7,0.0,9.0,30.2,73.1,81.0,16.97,4.78,Patna,93,Satisfactory,CO
2018-09-16,55.0,28.2,19.8,23.4,33.2,22.1,26.6,2018-09-16 00:52:00,2018-09-16 13:07:00,44070.08,40859.71,1.6,1.6,0.0,5.0,13.3,30.6,300.0,19.59,3.89,Nashik,44,Good,OZONE
2023-06-10,1.0,42.0,28.4,35.9,43.9,30.0,36.8,2023-06-09 23:41:00,2023-06-10 13:29:00,49649.43,41931.11,0.0,0.0,0.0,0.0,18.6,36.0,294.0,22.86,8.34,Lucknow,134,Moderate,PM2.5
2023-02-10,0.0,25.6,13.0,18.9,26.3,11.8,18.9,2023-02-10 01:33:00,2023-02-10 12:37:00,39826.71,36000.0,0.0,0.0,0.0,0.0,12.5,22.3,141.0,16.21,3.18,Delhi,187,Moderate,PM2.5
2023-12-25,1.0,22.2,9.6,14.8,22.8,8.4,14.5,2023-12-25 01:35:00,2023-12-25 12:00:00,37543.25,33878.23,0.0,0.0,0.0,0.0,8.8,13.3,288.0,13.06,2.17,Agra,122,Moderate,"PM10, PM2.5"
2023-05-04,65.0,30.3,21.9,24.7,35.3,25.8,29.0,2023-05-03 23:13:00,2023-05-04 12:25:00,47550.32,28800.0,27.1,27.1,0.0,11.0,11.8,27.0,236.0,17.37,3.68,Guwahati,84,Satisfactory,"PM10, PM2.5"
2022-02-19,0.0,24.1,10.9,17.1,21.8,9.7,14.9,2022-02-19 01:26:00,2022-02-19 12:44:00,40696.22,36033.62,0.0,0.0,0.0,0.0,18.2,34.6,298.0,18.12,4.16,Delhi,180,Moderate,"PM10, PM2.5"
2022-04-02,0.0,37.5,20.7,29.3,36.4,18.6,27.2,2022-04-02 00:40:00,2022-04-02 13:09:00,44975.32,41762.9,0.0,0.0,0.0,0.0,14.1,25.9,200.0,23.8,7.17,Delhi,226,Poor,"NO2, PM10, PM2.5"
2022-06-24,55.0,32.1,27.1,28.8,37.0,31.3,33.6,2022-06-23 23:54:00,2022-06-24 13:05:00,47467.23,31118.99,1.5,1.5,0.0,6.0,24.9,51.1,230.0,19.04,4.31,Visakhapatnam,102,Moderate,PM10
2022-05-13,51.0,34.1,27.6,30.3,38.5,31.4,33.7,2022-05-12 23:27:00,2022-05-13 12:38:00,47493.04,42239.27,0.2,0.2,0.0,1.0,28.2,53.3,198.0,22.65,6.15,Howrah,73,Satisfactory,PM10
2019-11-25,1.0,25.1,17.7,21.4,27.5,19.3,23.8,2019-11-25 00:44:00,2019-11-25 11:28:00,38661.0,6579.2,0.0,0.0,0.0,0.0,7.2,13.0,179.0,7.09,1.47,Patna,404,Severe,PM2.5
2022-10-24,65.0,24.8,20.8,23.0,27.3,22.0,24.5,2022-10-24 00:07:00,2022-10-24 11:34:00,41237.82,0.0,48.4,48.4,0.0,15.0,26.9,51.5,349.0,2.68,1.06,Howrah,69,Satisfactory,"PM10, PM2.5"
2018-03-11,0.0,31.4,16.7,23.5,32.1,16.4,23.6,2018-03-11 01:02:00,2018-03-11 12:54:00,42753.66,37678.45,0.0,0.0,0.0,0.0,10.8,19.8,341.0,20.99,4.88,Agra,194,Moderate,PM2.5
2020-02-06,2.0,29.6,16.7,22.9,31.0,17.1,23.0,2020-02-06 01:15:00,2020-02-06 12:52:00,41844.57,38441.89,0.0,0.0,0.0,0.0,17.6,30.6,155.0,20.37,4.8,Bengaluru,90,Satisfactory,"O3, PM10, PM2.5"
2023-11-27,51.0,30.4,23.0,26.2,34.2,27.4,30.0,2023-11-27 01:22:00,2023-11-27 12:29:00,39969.2,36000.0,0.4,0.4,0.0,3.0,14.9,28.8,337.0,15.5,3.44,Mumbai,59,Satisfactory,"CO, NO2, PM2.5"
2021-12-26,1.0,30.0,16.9,23.3,31.6,17.5,24.1,2021-12-26 01:13:00,2021-12-26 12:19:00,39947.52,36602.11,0.0,0.0,0.0,0.0,14.3,24.1,151.0,18.03,3.92,Hyderabad,174,Moderate,"PM10, PM2.5"
2020-04-17,1.0,36.0,24.1,30.6,38.6,25.5,31.7,2020-04-17 00:28:00,2020-04-17 13:02:00,45257.38,40862.64,0.0,0.0,0.0,0.0,14.7,33.5,176.0,23.02,6.41,Hyderabad,74,Satisfactory,"PM10, PM2.5"
2015-08-26,53.0,33.4,26.2,29.3,41.3,32.3,35.9,2015-08-26 00:12:00,2015-08-26 13:03:00,46217.14,40274.82,1.7,1.7,0.0,6.0,9.5,27.7,314.0,20.61,4.47,Lucknow,96,Satisfactory,"CO, PM2.5"
2018-05-21,51.0,38.5,26.9,32.2,42.4,28.9,33.9,2018-05-21 00:12:00,2018-05-21 13:12:00,46820.28,38135.74,0.2,0.2,0.0,1.0,13.0,47.9,164.0,23.26,6.79,Hyderabad,134,Moderate,"OZONE, PM10, PM2.5"
2019-02-09,61.0,29.1,19.5,22.5,31.1,21.0,24.4,2019-02-09 01:14:00,2019-02-09 12:53:00,41964.2,35363.37,5.8,5.8,0.0,8.0,12.8,25.2,101.0,16.64,3.48,Bengaluru,165,Moderate,"OZONE, PM2.5"
2017-12-17,1.0,21.1,9.0,14.6,18.7,6.5,12.2,2017-12-17 01:20:00,2017-12-17 11:49:00,37736.67,32632.9,0.0,0.0,0.0,0.0,14.0,29.5,282.0,13.09,2.83,Kanpur,279,Poor,PM2.5
2021-01-27,1.0,30.7,15.4,22.2,31.8,16.1,22.3,2021-01-27 01:39:00,2021-01-27 12:55:00,40589.08,37892.54,0.0,0.0,0.0,0.0,13.7,28.1,276.0,19.71,4.44,Pune,134,Moderate,"NO2, PM10, PM2.5"
2020-06-24,61.0,32.6,26.1,29.0,40.8,29.8,34.6,2020-06-24 00:14:00,2020-06-24 13:08:00,46425.59,41623.91,2.3,2.3,0.0,3.0,13.2,29.5,197.0,23.31,5.14,Chennai,110,Moderate,"CO, O3"
2020-08-21,63.0,29.7,25.7,27.2,36.1,31.2,33.2,2020-08-21 00:48:00,2020-08-21 13:36:00,46104.49,17812.48,12.4,12.4,0.0,16.0,12.4,24.8,240.0,11.75,2.54,Ahmedabad,67,Satisfactory,PM10
2021-04-30,1.0,37.0,25.0,30.5,39.2,25.7,31.0,2021-04-29 23:58:00,2021-04-30 13:08:00,47387.87,36317.79,0.0,0.0,0.0,0.0,18.4,38.9,100.0,21.01,6.73,Lucknow,188,Moderate,"O3, PM10, PM2.5"
2023-10-06,1.0,33.9,23.5,28.2,39.4,27.1,33.0,2023-10-06 00:18:00,2023-10-06 12:12:00,42836.63,39443.04,0.0,0.0,0.0,0.0,11.9,24.1,228.0,23.05,5.06,Visakhapatnam,203,Poor,PM10
2020-01-31,1.0,17.6,7.5,12.3,15.6,5.1,10.4,2020-01-31 01:40:00,2020-01-31 12:29:00,38955.47,35726.23,0.0,0.0,0.0,0.0,12.7,28.8,320.0,15.55,2.46,Delhi,190,Moderate,PM2.5
2018-08-18,53.0,28.1,22.8,25.4,28.7,24.0,26.4,2018-08-18 00:29:00,2018-08-18 13:10:00,45618.52,5089.88,1.4,1.4,0.0,5.0,29.7,57.2,277.0,9.95,3.33,Hyderabad,37,Good,"PM10, PM2.5"
2019-12-24,3.0,30.6,22.9,26.7,34.7,26.8,29.9,2019-12-24 01:38:00,2019-12-24 12:37:00,39529.55,35886.96,0.0,0.0,0.0,0.0,12.0,26.6,347.0,15.49,3.63,Mumbai,245,Poor,PM2.5
2021-09-05,63.0,32.7,26.4,29.6,41.2,32.0,36.8,2021-09-05 00:01:00,2021-09-05 12:34:00,45180.53,40537.66,7.8,7.8,0.0,13.0,12.8,23.8,62.0,18.72,3.97,Patna,102,Moderate,"PM10, PM2.5"
2017-07-17,61.0,34.2,26.6,30.0,41.3,32.0,36.7,2017-07-17 00:04:00,2017-07-17 13:44:00,49177.14,31699.43,3.6,3.6,0.0,10.0,12.3,30.6,106.0,19.05,4.31,Agra,58,Satisfactory,PM2.5
2020-08-20,2.0,31.5,27.0,28.9,36.0,31.7,33.7,2020-08-20 00:27:00,2020-08-20 12:57:00,45005.35,302.28,0.0,0.0,0.0,0.0,14.5,25.9,203.0,11.29,3.08,Chennai,56,Satisfactory,"O3, PM2.5"
2023-08-23,63.0,27.8,25.9,26.9,34.5,29.9,32.2,2023-08-23 00:23:00,2023-08-23 13:18:00,46518.12,0.0,33.5,33.5,0.0,22.0,16.2,26.6,244.0,4.54,1.21,Agra,39,Good,"NO2, PM10"
2020-12-31,1.0,28.2,14.5,21.1,28.3,14.4,21.4,2020-12-31 01:39:00,2020-12-31 12:36:00,39396.41,35812.91,0.0,0.0,0.0,0.0,14.7,33.8,98.0,16.98,3.61,Nashik,124,Moderate,PM2.5
2023-02-18,51.0,28.7,19.1,23.5,31.7,21.1,26.3,2023-02-18 00:36:00,2023-02-18 12:04:00,41286.18,31429.47,0.9,0.9,0.0,7.0,9.6,19.1,213.0,15.88,3.3,Kolkata,101,Moderate,"PM10, PM2.5"
2023-04-15,0.0,39.5,25.2,31.8,40.2,24.8,31.5,2023-04-15 00:49:00,2023-04-15 13:30:00,45655.7,42499.32,0.0,0.0,0.0,0.0,15.0,31.7,226.0,25.36,7.82,Ahmedabad,125,Moderate,"PM10, PM2.5"
2019-01-04,0.0,26.5,17.2,21.6,27.9,18.3,22.9,2019-01-04 00:58:00,2019-01-04 12:04:00,39977.81,37216.09,0.0,0.0,0.0,0.0,15.9,32.4,49.0,17.87,3.53,Visakhapatnam,290,Poor,PM2.5
2023-04-17,0.0,34.2,24.6,29.1,38.8,28.5,32.8,2023-04-17 00:50:00,2023-04-17 13:26:00,45393.14,42492.61,0.0,0.0,0.0,0.0,23.3,46.1,330.0,25.5,6.12,Mumbai,95,Satisfactory,"PM10, PM2.5"
